"CASENO","SEVERITY","ACCDATE","ACCTIME","NOVEH","NOINJ","NOKILLED","INNEAR","COMMNAME","UGRID","USTREET1","USTREET2","UBLOCK","ROADAUTH","CTRLSECT","ATKM","RM","SIDEOF","QTR","SEC","TWP","RGE","MER","OTHERLOC","lookup_str","lat","lon"
1664753,"INJURY","2009-10-28",1800,2,1,0,"IN","REGINA","RE695460","COLLEGE AVE","LINDSAY ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","COLLEGE AVE and LINDSAY ST, REGINA, Saskatchewan",50.44086,-104.58506
1651828,"INJURY","2009-11-09",1911,2,1,0,"IN","REGINA","RE684560","6TH AVE","ELPHINSTONE ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","6TH AVE and ELPHINSTONE ST, REGINA, Saskatchewan",NA,NA
1666008,"INJURY","2009-11-14",1700,2,1,0,"IN","REGINA","RE697870","DEWDNEY AVE E","REGENT ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","DEWDNEY AVE E and REGENT ST, REGINA, Saskatchewan",50.4551466,-104.5649991
1515990,"INJURY","2009-11-20",1651,2,1,0,"IN","REGINA","RE125850","ELPHINSTONE ST","1400-1499",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","1449 ELPHINSTONE ST, REGINA, Saskatchewan",50.4557947,-104.6308256
1619692,"INJURY","2009-11-27",39,2,1,0,"IN","REGINA","RE676020","12TH AVE E","FRANCIS ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","12TH AVE E and FRANCIS ST, REGINA, Saskatchewan",50.448801,-104.579302
1665200,"INJURY","2010-03-11",1230,2,1,0,"IN","REGINA","RE900038","BROAD ST","600N-799N",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","NA BROAD ST, REGINA, Saskatchewan",50.4530656,-104.6064022
1515497,"INJURY","2010-03-17",1650,2,1,0,"IN","REGINA","RE329400","RINK AVE","700N-719N",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","NA RINK AVE, REGINA, Saskatchewan",NA,NA
1666501,"INJURY","2010-04-06",1641,2,1,0,"IN","REGINA","RE90900","DEWDNEY AVE","4100-4199",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","4149 DEWDNEY AVE, REGINA, Saskatchewan",NA,NA
1663940,"INJURY","2010-04-10",1745,2,1,0,"IN","REGINA","RE687610","8TH AVE","RETALLACK ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","8TH AVE and RETALLACK ST, REGINA, Saskatchewan",50.4567387,-104.6224984
1631864,"INJURY","2010-04-13",2132,2,1,0,"IN","REGINA","RE126500","ELPHINSTONE ST","700-799",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","749 ELPHINSTONE ST, REGINA, Saskatchewan",50.466808,-104.6308501
1665079,"INJURY","2010-04-16",859,2,1,0,"IN","REGINA","RE690990","ASSINIBOINE AVE E","UNIV PK DR",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","ASSINIBOINE AVE E and UNIV PK DR, REGINA, Saskatchewan",50.4351766,-104.5559834
1663531,"INJURY","2010-04-18",1610,2,2,0,"IN","REGINA","RE686020","7TH AVE","LEWVAN DR",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","7TH AVE and LEWVAN DR, REGINA, Saskatchewan",NA,NA
1687077,"INJURY","2010-04-26",730,2,1,0,"IN","REGINA","RE697770","DEWDNEY AVE","LORNE ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","DEWDNEY AVE and LORNE ST, REGINA, Saskatchewan",50.4551121,-104.6137113
1665429,"INJURY","2010-04-29",2254,2,1,0,"IN","REGINA","RE689910","ARCOLA AVE E","PARK ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","ARCOLA AVE E and PARK ST, REGINA, Saskatchewan",50.4416564,-104.5722067
1687056,"INJURY","2010-04-29",1445,2,1,0,"IN","REGINA","RE39900","BROAD ST","1200-1299",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","1249 BROAD ST, REGINA, Saskatchewan",NA,NA
1650591,"INJURY","2010-05-04",1206,2,1,0,"IN","REGINA","RE350400","SASKATCHEWAN DR","2300-2399",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","2349 SASKATCHEWAN DR, REGINA, Saskatchewan",50.4514344,-104.6150242
1623668,"INJURY","2010-05-07",1655,2,1,0,"IN","REGINA","RE697350","DEWDNEY AVE","MONTAGUE ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","DEWDNEY AVE and MONTAGUE ST, REGINA, Saskatchewan",50.4550887,-104.6297084
1663883,"INJURY","2010-05-08",1848,2,1,0,"IN","REGINA","RE398566","ALFRED CR","2603-2774",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","2688 ALFRED CR, REGINA, Saskatchewan",NA,NA
1687089,"INJURY","2010-05-08",1430,2,1,0,"IN","REGINA","RE692920","BROAD ST","BROADWAY AVE",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","BROAD ST and BROADWAY AVE, REGINA, Saskatchewan",50.4377121,-104.6063389
1666612,"INJURY","2010-05-11",337,2,1,0,"IN","REGINA","RE675660","11TH AVE","LEWVAN DR",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","11TH AVE and LEWVAN DR, REGINA, Saskatchewan",NA,NA
1664693,"INJURY","2010-05-13",1556,2,1,0,"IN","REGINA","RE692940","BROAD ST","COLLEGE AVE",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","BROAD ST and COLLEGE AVE, REGINA, Saskatchewan",50.4406927,-104.6065156
1687140,"INJURY","2010-05-14",900,2,1,0,"IN","REGINA","RE688650","12TH AVE","ARCOLA AVE",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","12TH AVE and ARCOLA AVE, REGINA, Saskatchewan",NA,NA
1687754,"INJURY","2010-05-14",1530,2,1,0,"IN","REGINA","RE697550","DEWDNEY AVE E","PARK ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","DEWDNEY AVE E and PARK ST, REGINA, Saskatchewan",50.455164,-104.5722
1651648,"INJURY","2010-05-26",2120,2,1,0,"IN","REGINA","RE678300","15TH AVE","MCTAVISH ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","15TH AVE and MCTAVISH ST, REGINA, Saskatchewan",50.4423919,-104.6340224
1663740,"INJURY","2010-05-30",1442,2,1,0,"IN","REGINA","RE690300","ARGYLE ST","VICTORIA AVE",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","ARGYLE ST and VICTORIA AVE, REGINA, Saskatchewan",NA,NA
1665084,"INJURY","2010-06-04",1925,2,1,0,"IN","REGINA","RE371400","7TH AVE","2900-2999",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","2949 7TH AVE, REGINA, Saskatchewan",NA,NA
1665739,"INJURY","2010-06-29",1158,2,1,0,"IN","REGINA","RE6500","ALBERT ST","751-899",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","825 ALBERT ST, REGINA, Saskatchewan",50.4651839,-104.617796
1496340,"INJURY","2010-06-30",1350,2,1,0,"IN","REGINA","RE684070","5TH AVE","ATHOL ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","5TH AVE and ATHOL ST, REGINA, Saskatchewan",50.4613945,-104.6282712
1727307,"INJURY","2010-06-30",2223,2,1,0,"IN","REGINA","RE717710","9TH AVE N","PASQUA ST N / RING RD",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","9TH AVE N and PASQUA ST N / RING RD, REGINA, Saskatchewan",50.4844298,-104.6410359
1516042,"INJURY","2010-07-01",1950,2,1,0,"IN","REGINA","RE689010","ALBERT ST","SASKATCHEWAN DR",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","ALBERT ST and SASKATCHEWAN DR, REGINA, Saskatchewan",50.450977,-104.6182063
1623670,"INJURY","2010-07-02",954,2,1,0,"IN","REGINA","RE676270","12TH AVE","BROAD ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","12TH AVE and BROAD ST, REGINA, Saskatchewan",50.448821,-104.6065117
1663889,"INJURY","2010-07-12",1643,2,1,0,"IN","REGINA","RE125500","ELPHINSTONE ST","1900-1999",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","1949 ELPHINSTONE ST, REGINA, Saskatchewan",50.4479551,-104.6308417
1689212,"INJURY","2010-07-15",214,2,1,0,"IN","REGINA","RE190500","HAMILTON ST","1700-1799",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","1749 HAMILTON ST, REGINA, Saskatchewan",50.4515239,-104.609191
1664172,"FATAL","2010-07-16",1848,2,0,1,"IN","REGINA","RE686050","7TH AVE","ARTHUR ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","7TH AVE and ARTHUR ST, REGINA, Saskatchewan",NA,NA
1690901,"INJURY","2010-07-29",2048,2,1,0,"IN","REGINA","RE293600","PARLIAMENT AVE","2525-2575",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","2550 PARLIAMENT AVE, REGINA, Saskatchewan",50.4159967,-104.6160737
1687733,"INJURY","2010-08-06",1147,2,1,0,"IN","REGINA","RE693200","BROADWAY AVE","REYNOLDS ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","BROADWAY AVE and REYNOLDS ST, REGINA, Saskatchewan",50.4377612,-104.58939
1665004,"INJURY","2010-08-07",1210,2,1,0,"IN","REGINA","RE689100","ALBERT ST","COLLEGE AVE",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","ALBERT ST and COLLEGE AVE, REGINA, Saskatchewan",50.4409109,-104.6181257
1611970,"INJURY","2010-08-18",1414,2,1,0,"IN","REGINA","RE6500","ALBERT ST","751-899",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","825 ALBERT ST, REGINA, Saskatchewan",NA,NA
1689234,"INJURY","2010-08-25",1300,2,1,0,"IN","REGINA","RE12000","ANGUS ST","1900-1999",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","1949 ANGUS ST, REGINA, Saskatchewan",NA,NA
1690875,"INJURY","2010-09-03",1733,2,1,0,"IN","REGINA","RE676620","12TH AVE","WINNIPEG ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","12TH AVE and WINNIPEG ST, REGINA, Saskatchewan",50.4488192,-104.5951403
1516200,"INJURY","2010-09-07",9999,2,1,0,"IN","REGINA","RE687850","9TH AVE E","CAVENDISH ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","9TH AVE E and CAVENDISH ST, REGINA, Saskatchewan",NA,NA
1596117,"INJURY","2010-09-07",1510,2,1,0,"IN","REGINA","RE688480","9TH AVE","RETALLACK ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","9TH AVE and RETALLACK ST, REGINA, Saskatchewan",NA,NA
4062202,"INJURY","2010-09-09",2000,2,1,0,"IN","REGINA","RE697561","DEWDNEY AVE","RING RD NE RAMP",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","DEWDNEY AVE and RING RD NE RAMP, REGINA, Saskatchewan",NA,NA
1690844,"INJURY","2010-09-11",1650,2,1,0,"IN","REGINA","RE161800","4TH AVE","2600-2699",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","2649 4TH AVE, REGINA, Saskatchewan",NA,NA
1690622,"INJURY","2010-09-13",639,2,1,0,"IN","REGINA","RE692950","BROAD ST","DEWDNEY AVE",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","BROAD ST and DEWDNEY AVE, REGINA, Saskatchewan",50.4551273,-104.6063097
1628937,"FATAL","2010-09-13",1224,2,0,1,"IN","REGINA","RE371700","7TH AVE","3200-3299",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","3249 7TH AVE, REGINA, Saskatchewan",NA,NA
1689118,"INJURY","2010-09-20",2120,2,1,0,"IN","REGINA","RE45800","BRODER ST","2000-2099",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","2049 BRODER ST, REGINA, Saskatchewan",50.4461479,-104.5905411
1664737,"INJURY","2010-09-23",1444,2,1,0,"IN","REGINA","RE692810","BROAD ST","SASKATCHEWAN DR",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","BROAD ST and SASKATCHEWAN DR, REGINA, Saskatchewan",NA,NA
1689986,"INJURY","2010-09-28",710,2,1,0,"IN","REGINA","RE161700","4TH AVE","2100-2599",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","2349 4TH AVE, REGINA, Saskatchewan",NA,NA
1690583,"INJURY","2010-09-30",920,2,1,0,"IN","REGINA","RE692920","BROAD ST","BROADWAY AVE",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","BROAD ST and BROADWAY AVE, REGINA, Saskatchewan",NA,NA
1666740,"INJURY","2010-10-01",1653,2,1,0,"IN","REGINA","RE678110","15TH AVE","BROAD ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","15TH AVE and BROAD ST, REGINA, Saskatchewan",50.4424056,-104.606336
1688018,"INJURY","2010-10-07",1800,2,1,0,"IN","REGINA","RE297125","PASQUA ST","1166-1199",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","1182 PASQUA ST, REGINA, Saskatchewan",50.4546098,-104.6411422
1699975,"INJURY","2010-10-18",2030,2,1,0,"IN","REGINA","RE685760","7TH AVE N","MCCARTHY BLVD N",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","7TH AVE N and MCCARTHY BLVD N, REGINA, Saskatchewan",NA,NA
1665039,"INJURY","2010-11-01",2204,2,1,0,"IN","REGINA","RE677480","14TH AVE","ALBERT ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","14TH AVE and ALBERT ST, REGINA, Saskatchewan",50.4439594,-104.6180542
1690347,"INJURY","2010-11-08",750,2,1,0,"IN","REGINA","RE14294","ARCOLA AVE","900E-999E",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","949 ARCOLA AVE, REGINA, Saskatchewan",50.4396134,-104.5691856
1688570,"INJURY","2011-05-25",1744,2,1,0,"IN","REGINA","RE694730","CENTENNIAL ST / DARKE ST","KRAMER BLVD",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","CENTENNIAL ST / DARKE ST and KRAMER BLVD, REGINA, Saskatchewan",50.4155743,-104.5977415
1450536,"INJURY","2011-06-02",1515,2,1,0,"IN","REGINA","RE690480","ARGYLE ST","SHERWOOD DR",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","ARGYLE ST and SHERWOOD DR, REGINA, Saskatchewan",50.4755357,-104.6326743
1712293,"INJURY","2011-06-11",2100,2,1,0,"IN","REGINA","RE404800","3RD AVE","4000-4099",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","4049 3RD AVE, REGINA, Saskatchewan",NA,NA
1712630,"INJURY","2011-06-12",1145,2,1,0,"IN","REGINA","RE88200","DEWDNEY AVE","600-699",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","649 DEWDNEY AVE, REGINA, Saskatchewan",50.4551407,-104.5906143
1689916,"INJURY","2011-06-15",1546,2,1,0,"IN","REGINA","RE320077","REVES RD","3000-3040",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","3020 REVES RD, REGINA, Saskatchewan",NA,NA
1316545,"INJURY","2011-06-16",1601,2,1,0,"IN","REGINA","RE693420","BRODER ST","VICTORIA AVE",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","BRODER ST and VICTORIA AVE, REGINA, Saskatchewan",50.4471418,-104.5908287
1687805,"INJURY","2011-06-16",1740,2,1,0,"IN","REGINA","RE279905","9TH AVE N","3201-3210",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","3205 9TH AVE N, REGINA, Saskatchewan",NA,NA
1700971,"INJURY","2011-06-22",1615,2,1,0,"IN","REGINA","RE161300","4TH AVE","1500-1699",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","1599 4TH AVE, REGINA, Saskatchewan",NA,NA
1701396,"INJURY","2011-06-30",925,2,1,0,"IN","REGINA","RE696020","CORNWALL ST","DEWDNEY AVE",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","CORNWALL ST and DEWDNEY AVE, REGINA, Saskatchewan",50.4551057,-104.6122459
1688637,"INJURY","2011-07-03",1646,2,1,0,"IN","REGINA","RE679820","1ST AVE N","HAMILTON ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","1ST AVE N and HAMILTON ST, REGINA, Saskatchewan",50.4708207,-104.609385
1687957,"INJURY","2011-07-16",1827,2,1,0,"IN","REGINA","RE707260","LEWVAN DR","PASQUA ST / SHERWOOD DR",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","LEWVAN DR and PASQUA ST / SHERWOOD DR, REGINA, Saskatchewan",NA,NA
1688578,"INJURY","2011-07-20",1145,2,1,0,"IN","REGINA","RE704390","LORNE ST","SASKATCHEWAN DR",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","LORNE ST and SASKATCHEWAN DR, REGINA, Saskatchewan",50.4516393,-104.6137171
1667033,"INJURY","2011-07-21",1354,2,1,0,"IN","REGINA","RE693030","BROAD ST","VICTORIA AVE",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","BROAD ST and VICTORIA AVE, REGINA, Saskatchewan",50.4471309,-104.6065124
1727626,"INJURY","2011-07-21",1730,2,1,0,"IN","REGINA","RE372500","7TH AVE","4000-4099",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","4049 7TH AVE, REGINA, Saskatchewan",NA,NA
1666466,"INJURY","2011-07-23",1153,2,1,0,"IN","REGINA","RE685270","6TH AVE","ROBINSON ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","6TH AVE and ROBINSON ST, REGINA, Saskatchewan",NA,NA
1712431,"INJURY","2011-08-01",1439,2,1,0,"IN","REGINA","RE90100","DEWDNEY AVE","3300-3399",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","3349 DEWDNEY AVE, REGINA, Saskatchewan",NA,NA
1711431,"INJURY","2011-08-03",1555,2,1,0,"IN","REGINA","RE295790","PASQUA ST","3000-3299",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","3149 PASQUA ST, REGINA, Saskatchewan",50.4278806,-104.640934
1727979,"INJURY","2011-08-06",1535,2,1,0,"IN","REGINA","RE243800","MONTAGUE ST","1900-1999",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","1949 MONTAGUE ST, REGINA, Saskatchewan",50.447889,-104.6294554
1715028,"INJURY","2011-08-13",2313,2,1,0,"IN","REGINA","RE708560","ROSE ST","SASKATCHEWAN DR",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","ROSE ST and SASKATCHEWAN DR, REGINA, Saskatchewan",NA,NA
1699873,"INJURY","2011-08-14",812,2,1,0,"IN","REGINA","RE414700","THOMSON AVE","126-201",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","163 THOMSON AVE, REGINA, Saskatchewan",50.4516523,-104.5429195
1728199,"INJURY","2011-08-16",1400,2,1,0,"IN","REGINA","RE430100","25TH AVE","2700-2750",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","2725 25TH AVE, REGINA, Saskatchewan",50.4185148,-104.6217307
1710277,"INJURY","2011-08-17",750,2,1,0,"IN","REGINA","RE689780","ARCOLA AVE E","UNIV PK DR",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","ARCOLA AVE E and UNIV PK DR, REGINA, Saskatchewan",NA,NA
1712586,"INJURY","2011-08-19",1043,2,1,0,"IN","REGINA","RE682570","3RD AVE","ALBERT ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","3RD AVE and ALBERT ST, REGINA, Saskatchewan",NA,NA
1713111,"INJURY","2011-08-21",1101,2,1,0,"IN","REGINA","RE6400","ALBERT ST","900-999",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","949 ALBERT ST, REGINA, Saskatchewan",50.462804,-104.6174338
1727484,"INJURY","2011-08-24",657,2,1,0,"IN","REGINA","RE686020","7TH AVE","LEWVAN DR",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","7TH AVE and LEWVAN DR, REGINA, Saskatchewan",50.4583852,-104.64336
1548362,"INJURY","2011-08-27",2230,2,1,0,"IN","REGINA","RE700200","FLEURY ST","VICTORIA AVE E",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","FLEURY ST and VICTORIA AVE E, REGINA, Saskatchewan",50.4471347,-104.577055
1727726,"INJURY","2011-08-27",1111,2,1,0,"IN","REGINA","RE692810","BROAD ST","SASKATCHEWAN DR",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","BROAD ST and SASKATCHEWAN DR, REGINA, Saskatchewan",NA,NA
1711610,"INJURY","2011-09-01",2116,2,1,0,"IN","REGINA","RE692940","BROAD ST","COLLEGE AVE",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","BROAD ST and COLLEGE AVE, REGINA, Saskatchewan",50.4406927,-104.6065156
1689296,"INJURY","2011-09-02",1842,2,1,0,"IN","REGINA","RE685430","7TH AVE","ELPHINSTONE ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","7TH AVE and ELPHINSTONE ST, REGINA, Saskatchewan",NA,NA
1699742,"INJURY","2011-09-06",654,2,1,0,"IN","REGINA","RE697620","DEWDNEY AVE","EDGAR ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","DEWDNEY AVE and EDGAR ST, REGINA, Saskatchewan",NA,NA
1699743,"INJURY","2011-09-06",1247,2,1,0,"IN","REGINA","RE696740","COLEMAN CR","VICTORIA AVE",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","COLEMAN CR and VICTORIA AVE, REGINA, Saskatchewan",50.4472105,-104.5406726
1666469,"INJURY","2011-09-08",1350,2,1,0,"IN","REGINA","RE706810","OSLER ST","VICTORIA AVE",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","OSLER ST and VICTORIA AVE, REGINA, Saskatchewan",NA,NA
1726426,"INJURY","2011-09-08",1705,2,1,0,"IN","REGINA","RE157700","14TH AVE","1800-1899",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","1849 14TH AVE, REGINA, Saskatchewan",50.4439531,-104.607388
1726286,"INJURY","2011-09-09",1637,2,1,0,"IN","REGINA","RE677360","13TH AVE E","PARK ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","13TH AVE E and PARK ST, REGINA, Saskatchewan",NA,NA
1665339,"INJURY","2011-09-16",2111,2,1,0,"IN","REGINA","RE678560","17TH AVE E","MACKAY ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","17TH AVE E and MACKAY ST, REGINA, Saskatchewan",50.43932,-104.580725
1663087,"INJURY","2011-09-22",1340,2,1,0,"IN","REGINA","RE692950","BROAD ST","DEWDNEY AVE",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","BROAD ST and DEWDNEY AVE, REGINA, Saskatchewan",50.4551273,-104.6063097
1699787,"INJURY","2011-09-23",802,2,1,0,"IN","REGINA","RE40300","BROAD ST","751-776",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","763 BROAD ST, REGINA, Saskatchewan",50.4668021,-104.6054849
1711258,"INJURY","2011-09-27",650,2,1,0,"IN","REGINA","RE683320","4TH AVE","FORGET ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","4TH AVE and FORGET ST, REGINA, Saskatchewan",50.462924,-104.649617
1711260,"INJURY","2011-09-28",1110,2,1,0,"IN","REGINA","RE688050","9TH AVE N","MCCARTHY BLVD N",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","9TH AVE N and MCCARTHY BLVD N, REGINA, Saskatchewan",50.4842438,-104.6638778
1726580,"INJURY","2011-09-28",920,2,1,0,"IN","REGINA","RE701450","GRANT RD","WASCANA PARKWAY",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","GRANT RD and WASCANA PARKWAY, REGINA, Saskatchewan",50.4080226,-104.6104721
1727856,"INJURY","2011-09-28",1749,2,1,0,"IN","REGINA","RE291300","PARK ST","1300-1399",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","1349 PARK ST, REGINA, Saskatchewan",50.4569748,-104.5719512
1711616,"INJURY","2011-10-05",1652,2,1,0,"IN","REGINA","RE125850","ELPHINSTONE ST","1400-1499",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","1449 ELPHINSTONE ST, REGINA, Saskatchewan",50.4557947,-104.6308256
1726530,"INJURY","2011-10-06",2000,2,1,0,"IN","REGINA","RE708620","ROSS AVE","WINNIPEG ST",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","ROSS AVE and WINNIPEG ST, REGINA, Saskatchewan",NA,NA
1713582,"INJURY","2011-10-08",1533,2,1,0,"IN","REGINA","RE705150","MCCARTHY BLVD N","RINK AVE",NA,"URBAN","",NA,NA,"","",NA,NA,NA,NA,"","MCCARTHY BLVD N and RINK AVE, REGINA, Saskatchewan",NA,NA
